Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1775384815,120,,Aggregated,39.600000,0.000000,15,26,34,47,220,410,500,590,1400,1400,1400,897,0,15,67.43549195418306,4.778519010869786,1427.2159910033224,3579.09364548495
1775384816,120,,Aggregated,39.100000,0.000000,15,26,35,48,210,410,490,580,1400,1400,1400,945,0,15,66.4135557850521,4.778519010869786,1427.2159910033224,3611.7026455026453
1775384817,120,,Aggregated,39.100000,0.000000,16,28,42,61,220,410,490,590,1400,1400,1400,985,0,16,69.81967852878158,4.778519010869786,1427.2159910033224,3674.8832487309646
1775384818,120,,Aggregated,40.800000,0.000000,17,30,49,75,250,400,490,590,1400,1400,1400,1021,0,17,75.10406393420392,4.778519010869786,1427.2159910033224,3688.7766895200784
1775384819,120,,Aggregated,41.500000,0.000000,18,35,71,130,300,410,500,620,1400,1400,1400,1081,0,18,87.04292627834558,4.778519010869786,1427.2159910033224,3781.245143385754
1775384820,120,,Aggregated,41.500000,0.000000,19,38,73,130,300,410,500,620,1400,1400,1400,1125,0,19,87.67135864253052,4.778519010869786,1427.2159910033224,3783.2657777777777
1775384821,120,,Aggregated,42.100000,0.000000,21,44,86,140,290,410,500,720,1400,1400,1400,1170,0,21,89.87505696824618,4.778519010869786,1427.2159910033224,3849.131623931624
1775384822,120,,Aggregated,44.500000,0.000000,22,44,87,140,290,410,500,720,1400,1400,1400,1223,0,22,89.98823977823793,4.778519010869786,1427.2159910033224,3812.0245298446443
1775384823,120,,Aggregated,45.600000,0.000000,22,47,91,130,290,410,500,720,1400,1400,1400,1274,0,22,89.54720910736756,4.778519010869786,1427.2159910033224,3813.7747252747254
1775384824,120,,Aggregated,46.800000,0.000000,25,58,110,150,290,410,500,720,1400,1400,1400,1330,0,25,92.83502526447585,4.778519010869786,1427.2159910033224,3879.0684210526315
